subject,classname,img,filepath,file_exists,label
p081,c3,img_33228.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c3\img_33228.jpg,True,3
p081,c3,img_91761.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c3\img_91761.jpg,True,3
p081,c3,img_58543.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c3\img_58543.jpg,True,3
p081,c3,img_54238.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c3\img_54238.jpg,True,3
p081,c3,img_96628.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c3\img_96628.jpg,True,3
p081,c3,img_86250.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c3\img_86250.jpg,True,3
p081,c3,img_84290.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c3\img_84290.jpg,True,3
p081,c3,img_51623.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c3\img_51623.jpg,True,3
p081,c3,img_88690.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c3\img_88690.jpg,True,3
p081,c3,img_25815.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c3\img_25815.jpg,True,3
p081,c3,img_43859.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c3\img_43859.jpg,True,3
p081,c3,img_58816.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c3\img_58816.jpg,True,3
p081,c3,img_40931.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c3\img_40931.jpg,True,3
p081,c3,img_17682.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c3\img_17682.jpg,True,3
p081,c3,img_88859.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c3\img_88859.jpg,True,3
p081,c3,img_67193.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c3\img_67193.jpg,True,3
p081,c3,img_11144.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c3\img_11144.jpg,True,3
p081,c3,img_59908.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c3\img_59908.jpg,True,3
p081,c3,img_58961.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c3\img_58961.jpg,True,3
p081,c3,img_72310.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c3\img_72310.jpg,True,3
p081,c3,img_68390.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c3\img_68390.jpg,True,3
p081,c3,img_37063.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c3\img_37063.jpg,True,3
p081,c3,img_69083.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c3\img_69083.jpg,True,3
p081,c3,img_88875.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c3\img_88875.jpg,True,3
p081,c3,img_4401.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c3\img_4401.jpg,True,3
p081,c4,img_6648.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c4\img_6648.jpg,True,4
p081,c4,img_14792.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c4\img_14792.jpg,True,4
p081,c4,img_48252.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c4\img_48252.jpg,True,4
p081,c4,img_58467.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c4\img_58467.jpg,True,4
p081,c4,img_47321.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c4\img_47321.jpg,True,4
p081,c4,img_9572.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c4\img_9572.jpg,True,4
p081,c4,img_77586.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c4\img_77586.jpg,True,4
p081,c4,img_18155.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c4\img_18155.jpg,True,4
p081,c4,img_21800.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c4\img_21800.jpg,True,4
p081,c4,img_89213.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c4\img_89213.jpg,True,4
p081,c4,img_13973.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c4\img_13973.jpg,True,4
p081,c4,img_2499.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c4\img_2499.jpg,True,4
p081,c4,img_87520.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c4\img_87520.jpg,True,4
p081,c4,img_47177.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c4\img_47177.jpg,True,4
p081,c4,img_32186.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c4\img_32186.jpg,True,4
p081,c4,img_452.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c4\img_452.jpg,True,4
p081,c4,img_74289.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c4\img_74289.jpg,True,4
p081,c4,img_99821.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c4\img_99821.jpg,True,4
p081,c4,img_39670.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c4\img_39670.jpg,True,4
p081,c4,img_78271.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c4\img_78271.jpg,True,4
p081,c4,img_45833.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c4\img_45833.jpg,True,4
p081,c4,img_58743.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c4\img_58743.jpg,True,4
p081,c4,img_76277.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c4\img_76277.jpg,True,4
p081,c4,img_79820.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c4\img_79820.jpg,True,4
p081,c4,img_29971.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c4\img_29971.jpg,True,4
p081,c4,img_34946.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c4\img_34946.jpg,True,4
p081,c4,img_88761.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c4\img_88761.jpg,True,4
p081,c4,img_13613.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c4\img_13613.jpg,True,4
p081,c4,img_52391.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c4\img_52391.jpg,True,4
p081,c4,img_16270.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c4\img_16270.jpg,True,4
p081,c4,img_50793.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c4\img_50793.jpg,True,4
p081,c4,img_63401.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c4\img_63401.jpg,True,4
p081,c4,img_21764.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c4\img_21764.jpg,True,4
p081,c4,img_101029.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c4\img_101029.jpg,True,4
p081,c4,img_60290.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c4\img_60290.jpg,True,4
p081,c4,img_51903.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c4\img_51903.jpg,True,4
p081,c4,img_35072.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c4\img_35072.jpg,True,4
p081,c4,img_78827.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c4\img_78827.jpg,True,4
p081,c4,img_4440.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c4\img_4440.jpg,True,4
p081,c4,img_36078.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c4\img_36078.jpg,True,4
p081,c4,img_70033.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c4\img_70033.jpg,True,4
p081,c4,img_52951.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c4\img_52951.jpg,True,4
p081,c4,img_13422.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c4\img_13422.jpg,True,4
p081,c4,img_86549.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c4\img_86549.jpg,True,4
p081,c4,img_95985.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c4\img_95985.jpg,True,4
p081,c4,img_92625.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c4\img_92625.jpg,True,4
p081,c4,img_37538.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c4\img_37538.jpg,True,4
p081,c4,img_53259.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c4\img_53259.jpg,True,4
p081,c4,img_89746.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c4\img_89746.jpg,True,4
p081,c4,img_92385.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c4\img_92385.jpg,True,4
p081,c4,img_68224.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c4\img_68224.jpg,True,4
p081,c4,img_42125.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c4\img_42125.jpg,True,4
p081,c4,img_775.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c4\img_775.jpg,True,4
p081,c4,img_9448.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c4\img_9448.jpg,True,4
p081,c4,img_2910.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c4\img_2910.jpg,True,4
p081,c4,img_11052.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c4\img_11052.jpg,True,4
p081,c4,img_38490.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c4\img_38490.jpg,True,4
p081,c4,img_72432.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c4\img_72432.jpg,True,4
p081,c4,img_49658.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c4\img_49658.jpg,True,4
p081,c4,img_22314.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c4\img_22314.jpg,True,4
p081,c4,img_61941.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c4\img_61941.jpg,True,4
p081,c4,img_11976.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c4\img_11976.jpg,True,4
p081,c4,img_36844.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c4\img_36844.jpg,True,4
p081,c4,img_92488.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c4\img_92488.jpg,True,4
p081,c4,img_54158.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c4\img_54158.jpg,True,4
p081,c4,img_22886.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c4\img_22886.jpg,True,4
p081,c4,img_23812.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c4\img_23812.jpg,True,4
p081,c4,img_90874.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c4\img_90874.jpg,True,4
p081,c4,img_68118.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c4\img_68118.jpg,True,4
p081,c4,img_63638.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c4\img_63638.jpg,True,4
p081,c4,img_24247.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c4\img_24247.jpg,True,4
p081,c4,img_29229.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c4\img_29229.jpg,True,4
p081,c4,img_67543.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c4\img_67543.jpg,True,4
p081,c4,img_37053.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c4\img_37053.jpg,True,4
p081,c4,img_31474.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c4\img_31474.jpg,True,4
p081,c4,img_3345.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c4\img_3345.jpg,True,4
p081,c4,img_33888.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c4\img_33888.jpg,True,4
p081,c5,img_75175.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_75175.jpg,True,5
p081,c5,img_2645.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_2645.jpg,True,5
p081,c5,img_70328.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_70328.jpg,True,5
p081,c5,img_50186.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_50186.jpg,True,5
p081,c5,img_54207.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_54207.jpg,True,5
p081,c5,img_70946.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_70946.jpg,True,5
p081,c5,img_76359.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_76359.jpg,True,5
p081,c5,img_78744.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_78744.jpg,True,5
p081,c5,img_97725.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_97725.jpg,True,5
p081,c5,img_88956.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_88956.jpg,True,5
p081,c5,img_12644.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_12644.jpg,True,5
p081,c5,img_56202.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_56202.jpg,True,5
p081,c5,img_85173.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_85173.jpg,True,5
p081,c5,img_69602.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_69602.jpg,True,5
p081,c5,img_33804.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_33804.jpg,True,5
p081,c5,img_87588.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_87588.jpg,True,5
p081,c5,img_63190.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_63190.jpg,True,5
p081,c5,img_96233.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_96233.jpg,True,5
p081,c5,img_38976.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_38976.jpg,True,5
p081,c5,img_18114.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_18114.jpg,True,5
p081,c5,img_83648.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_83648.jpg,True,5
p081,c5,img_71388.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_71388.jpg,True,5
p081,c5,img_86184.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_86184.jpg,True,5
p081,c5,img_71103.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_71103.jpg,True,5
p081,c5,img_77159.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_77159.jpg,True,5
p081,c5,img_46440.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_46440.jpg,True,5
p081,c5,img_19563.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_19563.jpg,True,5
p081,c5,img_36886.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_36886.jpg,True,5
p081,c5,img_72777.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_72777.jpg,True,5
p081,c5,img_44429.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_44429.jpg,True,5
p081,c5,img_45097.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_45097.jpg,True,5
p081,c5,img_19873.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_19873.jpg,True,5
p081,c5,img_15566.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_15566.jpg,True,5
p081,c5,img_44634.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_44634.jpg,True,5
p081,c5,img_28146.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_28146.jpg,True,5
p081,c5,img_93036.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_93036.jpg,True,5
p081,c5,img_82115.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_82115.jpg,True,5
p081,c5,img_18866.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_18866.jpg,True,5
p081,c5,img_33184.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_33184.jpg,True,5
p081,c5,img_96678.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_96678.jpg,True,5
p081,c5,img_84162.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_84162.jpg,True,5
p081,c5,img_82704.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_82704.jpg,True,5
p081,c5,img_68590.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_68590.jpg,True,5
p081,c5,img_95740.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_95740.jpg,True,5
p081,c5,img_49803.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_49803.jpg,True,5
p081,c5,img_69726.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_69726.jpg,True,5
p081,c5,img_44540.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_44540.jpg,True,5
p081,c5,img_1605.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_1605.jpg,True,5
p081,c5,img_74424.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_74424.jpg,True,5
p081,c5,img_67163.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_67163.jpg,True,5
p081,c5,img_80300.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_80300.jpg,True,5
p081,c5,img_32012.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_32012.jpg,True,5
p081,c5,img_34549.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_34549.jpg,True,5
p081,c5,img_58311.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_58311.jpg,True,5
p081,c5,img_56467.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_56467.jpg,True,5
p081,c5,img_20012.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_20012.jpg,True,5
p081,c5,img_58123.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_58123.jpg,True,5
p081,c5,img_64242.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_64242.jpg,True,5
p081,c5,img_52574.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_52574.jpg,True,5
p081,c5,img_30493.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_30493.jpg,True,5
p081,c5,img_53853.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_53853.jpg,True,5
p081,c5,img_43997.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_43997.jpg,True,5
p081,c5,img_23085.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_23085.jpg,True,5
p081,c5,img_28524.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_28524.jpg,True,5
p081,c5,img_66884.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_66884.jpg,True,5
p081,c5,img_71906.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_71906.jpg,True,5
p081,c5,img_59390.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_59390.jpg,True,5
p081,c5,img_38316.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_38316.jpg,True,5
p081,c5,img_56602.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_56602.jpg,True,5
p081,c5,img_58135.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_58135.jpg,True,5
p081,c5,img_16245.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_16245.jpg,True,5
p081,c5,img_64726.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_64726.jpg,True,5
p081,c5,img_93740.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_93740.jpg,True,5
p081,c5,img_2772.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_2772.jpg,True,5
p081,c5,img_52751.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_52751.jpg,True,5
p081,c5,img_96629.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_96629.jpg,True,5
p081,c5,img_53824.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_53824.jpg,True,5
p081,c5,img_12289.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_12289.jpg,True,5
p081,c5,img_28576.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_28576.jpg,True,5
p081,c5,img_69565.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_69565.jpg,True,5
p081,c5,img_8576.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_8576.jpg,True,5
p081,c6,img_58448.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c6\img_58448.jpg,True,6
p081,c6,img_88603.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c6\img_88603.jpg,True,6
p081,c6,img_102138.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c6\img_102138.jpg,True,6
p081,c6,img_92108.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c6\img_92108.jpg,True,6
p081,c6,img_48587.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c6\img_48587.jpg,True,6
p081,c6,img_36906.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c6\img_36906.jpg,True,6
p081,c6,img_63863.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c6\img_63863.jpg,True,6
p081,c6,img_92704.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c6\img_92704.jpg,True,6
p081,c6,img_95605.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c6\img_95605.jpg,True,6
